Sat Dec 10 15:17:13 2022 Epoch 2, lr: 0.0001000, val loss: 131.91859, acc: 53.78000
Sat Dec 10 15:17:46 2022 Epoch 3, lr: 0.0001000, val loss: 122.96096, acc: 57.09000
Sat Dec 10 15:18:20 2022 Epoch 4, lr: 0.0001000, val loss: 121.00226, acc: 57.59000
Sat Dec 10 15:18:54 2022 Epoch 5, lr: 0.0000999, val loss: 114.42047, acc: 59.94000
Sat Dec 10 15:19:27 2022 Epoch 6, lr: 0.0000999, val loss: 114.83935, acc: 59.70000
Sat Dec 10 15:20:01 2022 Epoch 7, lr: 0.0000998, val loss: 112.26688, acc: 60.78000
Sat Dec 10 15:20:35 2022 Epoch 8, lr: 0.0000998, val loss: 110.57535, acc: 60.85000
Sat Dec 10 15:21:09 2022 Epoch 9, lr: 0.0000997, val loss: 106.94016, acc: 63.42000
Sat Dec 10 15:21:42 2022 Epoch 10, lr: 0.0000996, val loss: 104.59451, acc: 64.07000
Sat Dec 10 15:22:16 2022 Epoch 11, lr: 0.0000995, val loss: 102.93440, acc: 64.55000
Sat Dec 10 15:22:50 2022 Epoch 12, lr: 0.0000994, val loss: 102.24966, acc: 64.08000
Sat Dec 10 15:23:24 2022 Epoch 13, lr: 0.0000993, val loss: 99.04572, acc: 65.97000
Sat Dec 10 15:23:57 2022 Epoch 14, lr: 0.0000991, val loss: 95.74729, acc: 66.74000
Sat Dec 10 15:24:31 2022 Epoch 15, lr: 0.0000990, val loss: 95.38912, acc: 67.20000
Sat Dec 10 15:25:05 2022 Epoch 16, lr: 0.0000988, val loss: 93.00557, acc: 67.91000
Sat Dec 10 15:25:39 2022 Epoch 17, lr: 0.0000986, val loss: 94.81620, acc: 67.20000
Sat Dec 10 15:26:12 2022 Epoch 18, lr: 0.0000984, val loss: 90.96609, acc: 68.10000
Sat Dec 10 15:26:46 2022 Epoch 19, lr: 0.0000982, val loss: 90.19003, acc: 68.86000
Sat Dec 10 15:27:20 2022 Epoch 20, lr: 0.0000980, val loss: 89.54285, acc: 69.18000
Sat Dec 10 15:27:54 2022 Epoch 21, lr: 0.0000978, val loss: 88.41760, acc: 69.71000
Sat Dec 10 15:28:27 2022 Epoch 22, lr: 0.0000976, val loss: 88.70860, acc: 69.47000
Sat Dec 10 15:29:00 2022 Epoch 23, lr: 0.0000973, val loss: 85.70897, acc: 71.09000
Sat Dec 10 15:29:33 2022 Epoch 24, lr: 0.0000970, val loss: 86.30538, acc: 70.71000
Sat Dec 10 15:30:07 2022 Epoch 25, lr: 0.0000968, val loss: 82.68827, acc: 71.34000
Sat Dec 10 15:30:40 2022 Epoch 26, lr: 0.0000965, val loss: 87.29826, acc: 69.93000
Sat Dec 10 15:31:13 2022 Epoch 27, lr: 0.0000962, val loss: 81.83083, acc: 72.41000
Sat Dec 10 15:31:46 2022 Epoch 28, lr: 0.0000959, val loss: 83.17564, acc: 71.55000
Sat Dec 10 15:32:20 2022 Epoch 29, lr: 0.0000956, val loss: 81.63285, acc: 72.31000
Sat Dec 10 15:32:53 2022 Epoch 30, lr: 0.0000952, val loss: 82.38196, acc: 72.21000
Sat Dec 10 15:33:27 2022 Epoch 31, lr: 0.0000949, val loss: 79.73472, acc: 72.69000
Sat Dec 10 15:34:01 2022 Epoch 32, lr: 0.0000946, val loss: 78.12022, acc: 73.57000
Sat Dec 10 15:34:35 2022 Epoch 33, lr: 0.0000942, val loss: 78.87953, acc: 73.04000
Sat Dec 10 15:35:10 2022 Epoch 34, lr: 0.0000938, val loss: 77.17648, acc: 74.01000
Sat Dec 10 15:35:44 2022 Epoch 35, lr: 0.0000934, val loss: 79.27198, acc: 73.18000
Sat Dec 10 15:36:18 2022 Epoch 36, lr: 0.0000930, val loss: 77.07727, acc: 74.07000
Sat Dec 10 15:36:52 2022 Epoch 37, lr: 0.0000926, val loss: 76.75829, acc: 74.16000
Sat Dec 10 15:37:26 2022 Epoch 38, lr: 0.0000922, val loss: 73.58215, acc: 74.90000
Sat Dec 10 15:38:00 2022 Epoch 39, lr: 0.0000918, val loss: 75.68089, acc: 74.27000
Sat Dec 10 15:38:34 2022 Epoch 40, lr: 0.0000914, val loss: 74.40101, acc: 74.90000
Sat Dec 10 15:39:09 2022 Epoch 41, lr: 0.0000909, val loss: 73.65966, acc: 75.26000
Sat Dec 10 15:39:44 2022 Epoch 42, lr: 0.0000905, val loss: 73.62975, acc: 74.71000
Sat Dec 10 15:40:19 2022 Epoch 43, lr: 0.0000900, val loss: 73.38292, acc: 75.32000
Sat Dec 10 15:40:54 2022 Epoch 44, lr: 0.0000895, val loss: 71.50091, acc: 75.69000
Sat Dec 10 15:41:29 2022 Epoch 45, lr: 0.0000890, val loss: 71.43172, acc: 75.76000
Sat Dec 10 15:42:04 2022 Epoch 46, lr: 0.0000885, val loss: 71.61872, acc: 75.60000
Sat Dec 10 15:42:40 2022 Epoch 47, lr: 0.0000880, val loss: 71.90312, acc: 76.00000
Sat Dec 10 15:43:15 2022 Epoch 48, lr: 0.0000875, val loss: 69.86285, acc: 76.78000
Sat Dec 10 15:43:50 2022 Epoch 49, lr: 0.0000870, val loss: 68.68153, acc: 76.95000
Sat Dec 10 15:44:26 2022 Epoch 50, lr: 0.0000864, val loss: 70.66399, acc: 76.20000
Sat Dec 10 15:45:01 2022 Epoch 51, lr: 0.0000859, val loss: 71.17066, acc: 76.62000
Sat Dec 10 15:45:36 2022 Epoch 52, lr: 0.0000854, val loss: 67.67367, acc: 77.58000
Sat Dec 10 15:46:11 2022 Epoch 53, lr: 0.0000848, val loss: 67.63012, acc: 77.47000
Sat Dec 10 15:46:46 2022 Epoch 54, lr: 0.0000842, val loss: 70.52907, acc: 76.61000
Sat Dec 10 15:47:20 2022 Epoch 55, lr: 0.0000837, val loss: 67.62672, acc: 77.56000
Sat Dec 10 15:47:55 2022 Epoch 56, lr: 0.0000831, val loss: 66.75546, acc: 77.64000
Sat Dec 10 15:48:29 2022 Epoch 57, lr: 0.0000825, val loss: 69.27132, acc: 77.29000
Sat Dec 10 15:49:04 2022 Epoch 58, lr: 0.0000819, val loss: 67.55210, acc: 77.73000
Sat Dec 10 15:49:39 2022 Epoch 59, lr: 0.0000813, val loss: 66.05400, acc: 78.23000
Sat Dec 10 15:50:14 2022 Epoch 60, lr: 0.0000806, val loss: 67.88639, acc: 77.42000
Sat Dec 10 15:50:48 2022 Epoch 61, lr: 0.0000800, val loss: 66.37174, acc: 77.86000
Sat Dec 10 15:51:23 2022 Epoch 62, lr: 0.0000794, val loss: 66.90013, acc: 77.80000
Sat Dec 10 15:51:57 2022 Epoch 63, lr: 0.0000788, val loss: 63.92104, acc: 78.91000
Sat Dec 10 15:52:32 2022 Epoch 64, lr: 0.0000781, val loss: 63.83368, acc: 78.91000
Sat Dec 10 15:53:06 2022 Epoch 65, lr: 0.0000775, val loss: 65.20236, acc: 78.43000
Sat Dec 10 15:53:41 2022 Epoch 66, lr: 0.0000768, val loss: 64.42918, acc: 78.59000
Sat Dec 10 15:54:16 2022 Epoch 67, lr: 0.0000761, val loss: 64.45539, acc: 78.64000
Sat Dec 10 15:54:50 2022 Epoch 68, lr: 0.0000755, val loss: 64.28735, acc: 78.91000
Sat Dec 10 15:55:25 2022 Epoch 69, lr: 0.0000748, val loss: 62.61042, acc: 79.30000
Sat Dec 10 15:56:00 2022 Epoch 70, lr: 0.0000741, val loss: 66.57508, acc: 78.44000
Sat Dec 10 15:56:34 2022 Epoch 71, lr: 0.0000734, val loss: 63.94179, acc: 79.25000
Sat Dec 10 15:57:09 2022 Epoch 72, lr: 0.0000727, val loss: 63.30089, acc: 79.08000
Sat Dec 10 15:57:43 2022 Epoch 73, lr: 0.0000720, val loss: 63.01595, acc: 79.49000
Sat Dec 10 15:58:18 2022 Epoch 74, lr: 0.0000713, val loss: 63.80590, acc: 79.17000
Sat Dec 10 15:58:53 2022 Epoch 75, lr: 0.0000706, val loss: 63.46423, acc: 79.11000
Sat Dec 10 15:59:28 2022 Epoch 76, lr: 0.0000699, val loss: 61.46460, acc: 79.85000
Sat Dec 10 16:00:02 2022 Epoch 77, lr: 0.0000691, val loss: 63.81042, acc: 79.61000
Sat Dec 10 16:00:37 2022 Epoch 78, lr: 0.0000684, val loss: 62.31397, acc: 79.68000
Sat Dec 10 16:01:11 2022 Epoch 79, lr: 0.0000677, val loss: 64.43511, acc: 79.22000
Sat Dec 10 16:01:46 2022 Epoch 80, lr: 0.0000669, val loss: 62.94646, acc: 79.53000
Sat Dec 10 16:02:21 2022 Epoch 81, lr: 0.0000662, val loss: 64.15313, acc: 79.20000
Sat Dec 10 16:02:55 2022 Epoch 82, lr: 0.0000655, val loss: 61.66218, acc: 80.18000
Sat Dec 10 16:03:30 2022 Epoch 83, lr: 0.0000647, val loss: 61.46042, acc: 80.25000
Sat Dec 10 16:04:05 2022 Epoch 84, lr: 0.0000639, val loss: 61.06697, acc: 80.48000
Sat Dec 10 16:04:40 2022 Epoch 85, lr: 0.0000632, val loss: 63.70974, acc: 79.80000
Sat Dec 10 16:05:14 2022 Epoch 86, lr: 0.0000624, val loss: 61.70500, acc: 80.31000
Sat Dec 10 16:05:49 2022 Epoch 87, lr: 0.0000617, val loss: 61.51816, acc: 80.21000
Sat Dec 10 16:06:24 2022 Epoch 88, lr: 0.0000609, val loss: 62.76866, acc: 79.60000
Sat Dec 10 16:06:58 2022 Epoch 89, lr: 0.0000601, val loss: 61.25041, acc: 80.53000
Sat Dec 10 16:07:32 2022 Epoch 90, lr: 0.0000594, val loss: 64.15086, acc: 79.79000
Sat Dec 10 16:08:05 2022 Epoch 91, lr: 0.0000586, val loss: 62.16059, acc: 80.22000
Sat Dec 10 16:08:38 2022 Epoch 92, lr: 0.0000578, val loss: 61.33124, acc: 80.53000
Sat Dec 10 16:09:11 2022 Epoch 93, lr: 0.0000570, val loss: 61.15232, acc: 80.77000
Sat Dec 10 16:09:44 2022 Epoch 94, lr: 0.0000563, val loss: 60.97230, acc: 80.55000
Sat Dec 10 16:10:17 2022 Epoch 95, lr: 0.0000555, val loss: 60.89320, acc: 80.72000
Sat Dec 10 16:10:50 2022 Epoch 96, lr: 0.0000547, val loss: 62.00315, acc: 80.66000
Sat Dec 10 16:11:23 2022 Epoch 97, lr: 0.0000539, val loss: 63.22204, acc: 80.26000
Sat Dec 10 16:11:56 2022 Epoch 98, lr: 0.0000531, val loss: 62.87381, acc: 80.47000
Sat Dec 10 16:12:29 2022 Epoch 99, lr: 0.0000524, val loss: 62.81277, acc: 80.41000
Sat Dec 10 16:13:02 2022 Epoch 100, lr: 0.0000516, val loss: 61.69255, acc: 80.35000
Sat Dec 10 16:13:35 2022 Epoch 101, lr: 0.0000508, val loss: 62.82550, acc: 80.55000
Sat Dec 10 16:14:08 2022 Epoch 102, lr: 0.0000500, val loss: 60.48947, acc: 80.99000
Sat Dec 10 16:14:41 2022 Epoch 103, lr: 0.0000492, val loss: 61.59085, acc: 80.75000
Sat Dec 10 16:15:14 2022 Epoch 104, lr: 0.0000484, val loss: 60.92969, acc: 80.84000
Sat Dec 10 16:15:47 2022 Epoch 105, lr: 0.0000476, val loss: 63.65091, acc: 80.44000
Sat Dec 10 16:16:21 2022 Epoch 106, lr: 0.0000469, val loss: 61.69425, acc: 81.17000
Sat Dec 10 16:16:54 2022 Epoch 107, lr: 0.0000461, val loss: 61.86872, acc: 80.84000
Sat Dec 10 16:17:27 2022 Epoch 108, lr: 0.0000453, val loss: 63.00359, acc: 80.83000
Sat Dec 10 16:18:00 2022 Epoch 109, lr: 0.0000445, val loss: 62.44019, acc: 81.20000
Sat Dec 10 16:18:33 2022 Epoch 110, lr: 0.0000437, val loss: 62.44398, acc: 81.04000
Sat Dec 10 16:19:06 2022 Epoch 111, lr: 0.0000430, val loss: 62.76394, acc: 80.94000
Sat Dec 10 16:19:39 2022 Epoch 112, lr: 0.0000422, val loss: 62.52521, acc: 81.01000
Sat Dec 10 16:20:12 2022 Epoch 113, lr: 0.0000414, val loss: 63.24687, acc: 81.09000
Sat Dec 10 16:20:45 2022 Epoch 114, lr: 0.0000406, val loss: 62.72695, acc: 81.19000
Sat Dec 10 16:21:18 2022 Epoch 115, lr: 0.0000399, val loss: 63.50000, acc: 80.63000
Sat Dec 10 16:21:51 2022 Epoch 116, lr: 0.0000391, val loss: 61.59494, acc: 81.29000
Sat Dec 10 16:22:24 2022 Epoch 117, lr: 0.0000383, val loss: 61.76580, acc: 81.14000
Sat Dec 10 16:22:57 2022 Epoch 118, lr: 0.0000376, val loss: 63.58178, acc: 80.91000
Sat Dec 10 16:23:30 2022 Epoch 119, lr: 0.0000368, val loss: 61.74062, acc: 81.40000
Sat Dec 10 16:24:04 2022 Epoch 120, lr: 0.0000361, val loss: 62.10175, acc: 81.47000
Sat Dec 10 16:24:37 2022 Epoch 121, lr: 0.0000353, val loss: 63.69071, acc: 81.21000
Sat Dec 10 16:25:10 2022 Epoch 122, lr: 0.0000345, val loss: 63.21382, acc: 81.15000
Sat Dec 10 16:25:43 2022 Epoch 123, lr: 0.0000338, val loss: 63.64217, acc: 81.18000
Sat Dec 10 16:26:16 2022 Epoch 124, lr: 0.0000331, val loss: 63.81954, acc: 81.20000
Sat Dec 10 16:26:49 2022 Epoch 125, lr: 0.0000323, val loss: 64.48858, acc: 80.90000
Sat Dec 10 16:27:21 2022 Epoch 126, lr: 0.0000316, val loss: 63.39336, acc: 81.11000
Sat Dec 10 16:27:54 2022 Epoch 127, lr: 0.0000309, val loss: 63.52234, acc: 81.34000
Sat Dec 10 16:28:27 2022 Epoch 128, lr: 0.0000301, val loss: 63.24409, acc: 81.32000
Sat Dec 10 16:29:00 2022 Epoch 129, lr: 0.0000294, val loss: 62.54109, acc: 81.17000
Sat Dec 10 16:29:34 2022 Epoch 130, lr: 0.0000287, val loss: 63.50424, acc: 81.15000
Sat Dec 10 16:30:07 2022 Epoch 131, lr: 0.0000280, val loss: 63.52892, acc: 81.31000
Sat Dec 10 16:30:41 2022 Epoch 132, lr: 0.0000273, val loss: 63.05180, acc: 81.39000
Sat Dec 10 16:31:14 2022 Epoch 133, lr: 0.0000266, val loss: 64.56699, acc: 81.34000
Sat Dec 10 16:31:48 2022 Epoch 134, lr: 0.0000259, val loss: 64.41740, acc: 80.89000
Sat Dec 10 16:32:21 2022 Epoch 135, lr: 0.0000252, val loss: 64.20856, acc: 81.03000
Sat Dec 10 16:32:55 2022 Epoch 136, lr: 0.0000245, val loss: 63.98014, acc: 81.21000
Sat Dec 10 16:33:28 2022 Epoch 137, lr: 0.0000239, val loss: 62.58268, acc: 81.47000
Sat Dec 10 16:34:02 2022 Epoch 138, lr: 0.0000232, val loss: 63.75689, acc: 81.38000
Sat Dec 10 16:34:36 2022 Epoch 139, lr: 0.0000225, val loss: 64.54040, acc: 81.24000
Sat Dec 10 16:35:09 2022 Epoch 140, lr: 0.0000219, val loss: 63.30038, acc: 81.51000
Sat Dec 10 16:35:43 2022 Epoch 141, lr: 0.0000212, val loss: 64.44773, acc: 81.25000
Sat Dec 10 16:36:17 2022 Epoch 142, lr: 0.0000206, val loss: 63.80820, acc: 81.33000
Sat Dec 10 16:36:50 2022 Epoch 143, lr: 0.0000200, val loss: 64.75852, acc: 81.25000
Sat Dec 10 16:37:24 2022 Epoch 144, lr: 0.0000194, val loss: 64.21081, acc: 81.46000
Sat Dec 10 16:37:57 2022 Epoch 145, lr: 0.0000187, val loss: 64.30702, acc: 81.45000
Sat Dec 10 16:38:31 2022 Epoch 146, lr: 0.0000181, val loss: 62.79635, acc: 81.77000
Sat Dec 10 16:39:05 2022 Epoch 147, lr: 0.0000175, val loss: 64.36939, acc: 81.34000
Sat Dec 10 16:39:38 2022 Epoch 148, lr: 0.0000169, val loss: 64.35211, acc: 81.48000
Sat Dec 10 16:40:12 2022 Epoch 149, lr: 0.0000163, val loss: 63.95793, acc: 81.58000
Sat Dec 10 16:40:45 2022 Epoch 150, lr: 0.0000158, val loss: 64.14487, acc: 81.61000
Sat Dec 10 16:41:18 2022 Epoch 151, lr: 0.0000152, val loss: 64.59014, acc: 81.52000
Sat Dec 10 16:41:51 2022 Epoch 152, lr: 0.0000146, val loss: 64.39239, acc: 81.38000
Sat Dec 10 16:42:24 2022 Epoch 153, lr: 0.0000141, val loss: 65.35421, acc: 81.23000
Sat Dec 10 16:42:57 2022 Epoch 154, lr: 0.0000136, val loss: 64.78596, acc: 81.26000
Sat Dec 10 16:43:30 2022 Epoch 155, lr: 0.0000130, val loss: 65.12712, acc: 81.47000
Sat Dec 10 16:44:04 2022 Epoch 156, lr: 0.0000125, val loss: 65.67597, acc: 81.24000
Sat Dec 10 16:44:37 2022 Epoch 157, lr: 0.0000120, val loss: 65.78928, acc: 81.21000
Sat Dec 10 16:45:10 2022 Epoch 158, lr: 0.0000115, val loss: 64.09666, acc: 81.76000
Sat Dec 10 16:45:43 2022 Epoch 159, lr: 0.0000110, val loss: 65.40799, acc: 81.46000
Sat Dec 10 16:46:16 2022 Epoch 160, lr: 0.0000105, val loss: 64.97510, acc: 81.42000
Sat Dec 10 16:46:50 2022 Epoch 161, lr: 0.0000100, val loss: 65.06068, acc: 81.54000
Sat Dec 10 16:47:23 2022 Epoch 162, lr: 0.0000095, val loss: 64.58715, acc: 81.75000
Sat Dec 10 16:47:56 2022 Epoch 163, lr: 0.0000091, val loss: 65.40974, acc: 81.41000
Sat Dec 10 16:48:28 2022 Epoch 164, lr: 0.0000086, val loss: 65.54891, acc: 81.48000
Sat Dec 10 16:49:01 2022 Epoch 165, lr: 0.0000082, val loss: 65.02075, acc: 81.70000
Sat Dec 10 16:49:34 2022 Epoch 166, lr: 0.0000078, val loss: 65.90798, acc: 81.36000
Sat Dec 10 16:50:06 2022 Epoch 167, lr: 0.0000074, val loss: 65.33143, acc: 81.69000
Sat Dec 10 16:50:40 2022 Epoch 168, lr: 0.0000070, val loss: 65.46426, acc: 81.40000
Sat Dec 10 16:51:13 2022 Epoch 169, lr: 0.0000066, val loss: 65.78230, acc: 81.37000
Sat Dec 10 16:51:46 2022 Epoch 170, lr: 0.0000062, val loss: 65.33458, acc: 81.33000
Sat Dec 10 16:52:19 2022 Epoch 171, lr: 0.0000058, val loss: 65.51444, acc: 81.23000
Sat Dec 10 16:52:52 2022 Epoch 172, lr: 0.0000054, val loss: 65.81870, acc: 81.41000
Sat Dec 10 16:53:25 2022 Epoch 173, lr: 0.0000051, val loss: 64.98519, acc: 81.50000
Sat Dec 10 16:53:58 2022 Epoch 174, lr: 0.0000048, val loss: 65.25658, acc: 81.55000
Sat Dec 10 16:54:31 2022 Epoch 175, lr: 0.0000044, val loss: 65.15471, acc: 81.62000
Sat Dec 10 16:55:04 2022 Epoch 176, lr: 0.0000041, val loss: 65.46375, acc: 81.58000
Sat Dec 10 16:55:37 2022 Epoch 177, lr: 0.0000038, val loss: 65.40691, acc: 81.59000
Sat Dec 10 16:56:10 2022 Epoch 178, lr: 0.0000035, val loss: 65.33379, acc: 81.44000
Sat Dec 10 16:56:43 2022 Epoch 179, lr: 0.0000032, val loss: 65.80415, acc: 81.40000
Sat Dec 10 16:57:16 2022 Epoch 180, lr: 0.0000030, val loss: 65.52376, acc: 81.45000
Sat Dec 10 16:57:49 2022 Epoch 181, lr: 0.0000027, val loss: 65.49486, acc: 81.59000
Sat Dec 10 16:58:22 2022 Epoch 182, lr: 0.0000024, val loss: 65.60956, acc: 81.50000
Sat Dec 10 16:58:55 2022 Epoch 183, lr: 0.0000022, val loss: 65.46362, acc: 81.54000
Sat Dec 10 16:59:28 2022 Epoch 184, lr: 0.0000020, val loss: 65.60305, acc: 81.56000
Sat Dec 10 17:00:01 2022 Epoch 185, lr: 0.0000018, val loss: 65.50422, acc: 81.54000
Sat Dec 10 17:00:34 2022 Epoch 186, lr: 0.0000016, val loss: 65.43218, acc: 81.53000
Sat Dec 10 17:01:07 2022 Epoch 187, lr: 0.0000014, val loss: 65.51851, acc: 81.57000
Sat Dec 10 17:01:40 2022 Epoch 188, lr: 0.0000012, val loss: 65.44111, acc: 81.61000
Sat Dec 10 17:02:13 2022 Epoch 189, lr: 0.0000010, val loss: 65.52592, acc: 81.46000
Sat Dec 10 17:02:46 2022 Epoch 190, lr: 0.0000009, val loss: 65.38217, acc: 81.51000
Sat Dec 10 17:03:19 2022 Epoch 191, lr: 0.0000007, val loss: 65.58762, acc: 81.54000
Sat Dec 10 17:03:52 2022 Epoch 192, lr: 0.0000006, val loss: 65.63630, acc: 81.54000
Sat Dec 10 17:04:25 2022 Epoch 193, lr: 0.0000005, val loss: 65.56464, acc: 81.53000
Sat Dec 10 17:04:58 2022 Epoch 194, lr: 0.0000004, val loss: 65.50736, acc: 81.58000
Sat Dec 10 17:05:31 2022 Epoch 195, lr: 0.0000003, val loss: 65.56204, acc: 81.56000
Sat Dec 10 17:06:04 2022 Epoch 196, lr: 0.0000002, val loss: 65.55773, acc: 81.52000
Sat Dec 10 17:06:37 2022 Epoch 197, lr: 0.0000002, val loss: 65.62143, acc: 81.52000
Sat Dec 10 17:07:10 2022 Epoch 198, lr: 0.0000001, val loss: 65.63095, acc: 81.47000
Sat Dec 10 17:07:43 2022 Epoch 199, lr: 0.0000001, val loss: 65.63917, acc: 81.48000
Sat Dec 10 17:51:33 2022 Epoch 0, lr: 0.0001000, val loss: 159.17717, acc: 43.42000
Sat Dec 10 17:52:10 2022 Epoch 1, lr: 0.0001000, val loss: 143.59450, acc: 49.05000
Sat Dec 10 17:52:46 2022 Epoch 2, lr: 0.0001000, val loss: 132.63485, acc: 52.70000
Sat Dec 10 17:53:23 2022 Epoch 3, lr: 0.0001000, val loss: 124.68474, acc: 55.60000
Sat Dec 10 17:53:59 2022 Epoch 4, lr: 0.0000999, val loss: 120.65293, acc: 57.75000
Sat Dec 10 17:54:35 2022 Epoch 5, lr: 0.0000998, val loss: 114.25356, acc: 60.00000
Sat Dec 10 17:55:12 2022 Epoch 6, lr: 0.0000996, val loss: 111.16802, acc: 60.64000
Sat Dec 10 17:55:48 2022 Epoch 7, lr: 0.0000994, val loss: 111.49090, acc: 60.97000
Sat Dec 10 17:56:25 2022 Epoch 8, lr: 0.0000991, val loss: 106.69308, acc: 62.70000
Sat Dec 10 18:21:18 2022 Epoch 0, lr: 0.0001000, val loss: 163.69265, acc: 41.44000
